path,git_state_at_start_of_this_stage,belongs_to_this_stage,notes
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/20260715_120632_exact_unrepaired_launch.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/20260715_122225_validation_launch.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/baseline_pool_fairness_run_summary.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/exact_repaired_vs_unrepaired_run_summary.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/initial_audit.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/prior_vs_rrf_audit_run_summary.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/manifests/three_way_comparison_run_summary.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/outputs/prior_vs_rrf_worked_examples.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/run_manifests/run_task4_validation.sh,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/claim_to_evidence_audit.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/run_baseline_pool_fairness.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/run_exact_repaired_vs_unrepaired.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/run_prior_vs_rrf_audit.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/run_three_way_comparison.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/scripts/task4_common.py,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/baseline_pool_fairness_descriptive.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/baseline_targeted_tests_all_pools.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/baseline_targeted_tests_primary_canonical.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/baseline_targeted_tests_secondary_neutral_pool.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/exact_canonical_family_statistics.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/exact_larger_pool_family_statistics.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/exact_repaired_vs_unrepaired_exclusions.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/exact_repaired_vs_unrepaired_pair_metrics.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/exact_repaired_vs_unrepaired_solver_status.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/prior_vs_rrf_per_query.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/prior_vs_rrf_summary.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/tables/three_way_unrepaired_greedy_exact.csv,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/validation/claim_to_evidence_audit.json,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/final_revision_task4_exact_baseline_fairness_20260715/validation/claim_to_evidence_audit.md,added_staged_new_file,"previous stage, still valid and in-scope here",Newly-tracked via the .gitignore carve-out; unaffected by the manuscript-macro revert
reports/repo_cleanup_stage1_20260730T004010Z/STAGE1_CLEANUP_REPORT.md,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/canonical_reference_changes.csv,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/gitignore_exception_manifest.csv,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/manuscript_results_interface.md,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/modified_files.csv,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/pre_cleanup_git_state.txt,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/regression_test_report.md,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/updated_evidence_provenance.md,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_cleanup_stage1_20260730T004010Z/validation_results.md,added_staged_new_file,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
src/consistency_ranker/baseline_ranking.py,modified_unstaged,no,Pre-existing uncommitted change from earlier in this session (HodgeRank scorer); not part of any cleanup stage; left untouched
src/consistency_ranker/statistical_inference.py,modified_staged,"previous stage, still valid and in-scope here",Content unaffected by the manuscript-macro revert; carried forward as part of this corrected run's baseline
tests/test_holm_pvalue_boolean_regression.py,added_staged_new_file,"previous stage, still valid and in-scope here",Content unaffected by the manuscript-macro revert; carried forward as part of this corrected run's baseline
tests/test_numeric_threshold_parsing_regression.py,added_staged_new_file,"previous stage, still valid and in-scope here",Content unaffected by the manuscript-macro revert; carried forward as part of this corrected run's baseline
configs/multi_provider_repair_pilot_v1.json,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
reports/extraction_study_20260729T151610Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/ir_evidence_audit_20260729T182949Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/ir_evidence_audit_review_20260729T235053Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/manuscript_reframing_20260729T174326Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/multi_provider_repair_pilot_20260729T032348Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/multi_provider_repair_pilot_smoke_20260729T032209Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/repair_diagnostic_20260729T162748Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/repair_frontier_20260729T144742Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/repo_hygiene_audit_20260729T235053Z/,untracked,"previous stage (kept, not modified further)",Deliverables from the prior hygiene audit / first Stage-1 attempt; not re-edited in this run except where explicitly cross-referenced
reports/repo_preparation_stage1_20260730T011354Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
reports/reviewer_concerns_program_20260729T035320Z/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked report directory from earlier this session (repair_frontier/extraction_study/repair_diagnostic/etc.); not part of any cleanup stage
scripts/run_extraction_study.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
scripts/run_ir_evidence_audit.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
scripts/run_multi_provider_repair_pilot.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
scripts/run_repair_diagnostic_study.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
scripts/run_repair_frontier_pilot.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
scripts/run_reviewer_concerns_program.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
src/consistency_ranker/extraction_study/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
src/consistency_ranker/repair_diagnostic/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
src/consistency_ranker/repair_frontier/,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
tests/test_extraction_study.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
tests/test_repair_diagnostic.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
tests/test_repair_frontier.py,untracked,"unrelated (this session, earlier work)",Pre-existing untracked file from earlier this session; not part of any cleanup stage
